@relation toclassify

@attribute classPol {0,4}
@attribute text String

@data
4,' D Gotta wait for it to cool I\'m gonna sit up on my bed with a cuddly roommate and watch my childhood favorite movie Labyrinth'
4,' You do good you receive good '
4,' Come be a true afn D '
4,'  except a small bandwith     '
4,'  this article is the biggest piece of shit i\'ve ever read never buying your magazine again congrats '
4,'  Good You\'re my favourite '
4,'  we needz our sandra and woo those other comics are garbage '
4,'  Love it Rogie A+ Shadow on snake '
4,'  Well I get maybe one a year do I guess my dork is done for this year p'
4,'  I\'ve made it the same way for years same as me mum used to make it  bechamel sauce w cheese of choice n Dijon mustard'
4,'  That scene in coronation street was sad great acting  '
4,' Hi  I see you follow music and think you may like \"Time\"  Plz let us know what you think '
4,'   Thank you very much D britishbizparty nucleuscoaching'
4,'     list is better  juss saying'
4,' starting 2 grow lil bb pot plants w/ pops  shoutout to legally being allowed to'
4,'  can you send us a picture to support@articulatelifestyle com We can assist you further from there '
4,' Comme on  ?? '
4,'  do you have the division I\'m picking it up Friday '
4,' New video  Tanki Online Gold Box Video 17 By A B D Dhttps //t co/AgGjHqkaZ7 Like And subscribe <3  '
4,'    I\'m ready '
4,'  please say you love me  HitTheRoad'
4,' Yay my Civil War Funko Pops were delivered to my PO Box So much adorableness waiting for me D'
4,' And thanks to  for getting  and I  connected  cuerockstar'
4,'  real cute '
4,'  fangirl I\'m not surprised I just wish the \"late\" people had checked some bags too P'
4,' Spending all of Monday browsing the web for new musical gems '
4,'  thank you  it is so important and I don\'t think it\'s addressed enough'
4,'  I don\'t know how insane your schedule is but a weekly 10 min show on GoTSeason6 would be really cool '
4,' Would any of you guys like to see some more TheDivision Gameplay Like I you would D'
4,' Haven\'t seen  her cover off after ever after 2 yet Well Go watch it now Dhttps //t co/29MlB1dwlG '
4,'  you should It was great '
4,'  awesome read thanks for the links i\'ve been to your site before just didn\'t get to reading everything  in fact i started'
4,'  Michael made me start crying '
4,'  doof D'
4,' i\'m here to remind everyone that richard gansey II dies tomorrow goodbye have a nice day '
4,' there\'s absolutely nothing to eat in this house  I love it'
4,'   Who gon whoop me tho I\'ll wait'
4,'  Josh Dallas please D'
4,' This is what uni does to you  I was happy  '
4,' Good Morning GOD BLESS YOU  '
4,' Ready for dinner  '
4,'  cool t\'habite ou '
4,'  I mean big ups to the people that are into that sound but it\'s not something I can get into p'
4,'  Haha thanks D I hope to make use of my ideas someday'
4,' When it\'s over leave Don\'t continue watering a dead flower '
4,' Watching the First RAW of 1994 and there was a Promo for Thurman \"Sparky\" Plugg I can\'t wait to see  Debut D WWE'
4,' Celebrating a year together  '
4,'  There certainly is  If you go to My Ocado Account settings & Delivery Address book you should see your address There 1/2'
4,'   I knew we wouldn\'t win the title ages ago its the hope that hurts isn\'t it D STRLAUGH'
4,' My pretty friends  '
4,'  I once saw a pigeon strutting through town wearing a slice of bread around his neck like a necklace not a bother on him '
4,'  aw  I\'m back in Wales for 2 weeks soon Would have been lovely to see you X'
4,'   Fizzy   Do u sell individually or packs of 5  britishbizparty NucleusCoaching'
4,' Stats for the day have arrived 3 new followers and NO unfollowers  via '
4,'  minyeli  mucux'
4,'  york very interesting Can you sum it up in 140 twitter characters '
4,' anyways i\'m gonna go shower rl quick bye '
4,'  thank you '
4,' Happy Monday Krissy4u Fans  Probs 1 of my favorite pics - only took 5 00 man hours to do my hair like this  '
4,' Something I noticed about TheBigC and ThePathonHulu '
4,'  Podcast Awesome Happy to see you back '
4,'  yeah bro  lemme ask you bro did I go out and party with you and Adrian on Saturday'
4,' yall I\'m FR done with being nice '
4,'  oo it looks fancy D'
4,'  RelayFM Are you guys considering VIP tickets to RelayCon SF or a potentially larger venue '
4,' CureBoredomIn5Words Start reading a good book '
4,' OK so there is Hallal Corruption also p I got it now its from PTI ok that\'s great no problem Apna '
4,' guess the spaghetti interconnections map hasn\'t been updated yet  '
4,' The team struggled to make our fanbase proud of themselves I\'ve opted to remain faithful no matter what happens Ehee i was inspired D'
4,'  h Crowdfunding advice there P Carry on  '
4,'  i have like 4 trash bags already '
4,' gunna vlog in public tonight then come back edit csgo video upload it then edit/upload the vlog '
4,'  Madison I dmed you '
4,'  who does '
4,' Ozzy Man Reviews Black Cat & Big Fuck Off Rat  via  It all about your ATTITUDE '
4,' More Conversions More Happiness  '
4,'  Arrow  u should watch her new music video It is amazing D BuyStoneColdOniTunes '
4,'  thanks for sharing '
4,' No ski for 2 months  ?'
4,'   hey now I love my eager by default braces filled scala P'
4,'   PS That was My glass 1/2 full view '
4,'  Artist What a gorgeous vivid vision '
4,'  Thanks Lee You\'d love it there I was as happy as a pig in muck '
4,'         stlouis  true '
4,' My hair ?????? got it done at Algonquin college salon  '
4,' Well my first show went out Friday night on  good news they liked it  Timetunnelshow  '
4,' Impressed  '
4,' I liked a  video from   Opening A Pokemon TCG Mythical Jirachi Box D'
4,' I can\'t wait for this weekend '
4,' I love getting yelled  by my mom for just breathing hard '
4,'  mai tai is mine you can hop the fuck off '
4,' Appreciate your recent Retweets    have a great Monday  insight by '
4,'  hey thanks for the follow '
4,'  It\'s hot man P How are you my inkalicious doll'
4,'  and eggs you forgot about eggs  P'
4,'    Pi  I see Minecraft - Awesome '
4,'  Stop by anytime We’ll wait for you here '
4,'  TRUE & I would give my right one to get a hug from u '
4,'  STRLAUGH XD I love my profile at the moment nothing special but I still love it p'
4,'   smith 23 I love when dalton only tells me hi '
4,'  err not quite what I was going for STRLAUGH P'
4,' Happy birthday pretty girl  '
4,' ? My new obsession  Thank you  for making me inclined to try this show I '
4,'   is a god You need to ask  about round 2  I have many tracks waiting and I love that cover too'
4,'  Wow congratulations Sir 11thHour is trending Happy 4 u  May Allah give u lot\'s of success  '
4,'  thanks glad you\'re enjoying it '
4,'  Sorry Lee- all done '
4,'  *reports account* *reports account on my other 30 accounts* '
4,' STRLAUGH thanks D '
4,'  YEAH D'
4,'  good luck  no matter what y\'all did amazing'
4,'  sub gotcha '
4,'  aw fuck  am actual anxiety ridden right now this is a mess'
4,'  I\'m sure the others will love to hear that '
4,' Text doggie to 4422 for free dog training videos  doggies dog mansbestfriend '
4,'  aw thank you '
4,' You look cool nice jean jacket Hope you had a great Day lol  '
4,' Make every day great  Keep up the great work Stratford Career Institute students '
4,'  It would be a cartographic challenge and I think you\'d have the market cornered on such a map '
4,'  I\'ve decided I\'m gonna watch your 4 hour video why because everybody else is doing it and I wanna see what you pull '
4,'    it’s a bit further but the RDV Sportsplex has several rinks P '
4,' I am in charge of How I Feel And Today I AM CHOOSING HAPPINESS D'
4,' Feel free to check out my blog post  will be much appreciated '
4,' Thank you  for the Interview and bookplug A great read if I say so myself  '
4,' Chocolates from mom '
4,'  well louder then gold nuggets for sure D'
4,' In 2 days I wrote a 14 page paper with 10 scholarly references and it is not COMPLETE SHIT  I am very proud of myself'
4,'  I love that ride so much actually I love that park so much D'
4,' Fits persona of Texas HSFB - big and getting bigger  No one out there tracks HSFB across the US like this cat '
4,' ? goodlittlered Hey  '
4,' I couldn\'t agree more with you Elizabeth  '
4,'   That game is *C*L*E*A*R*L*Y* from 2007 look at those graphics Therefore Wii-era Therefore my point stands D'
4,'  Thank you so much Ria and crew for making me feel so welcome and for a great interview D'
4,'  Me too  This was my girl Poppy Miss her such a lot '
4,'     now will you do the 4200 crunch challenge for every $1 donated=1 crunch over 7 days '
4,' Studio time '
4,'  Scary Guilty Got it I\'m not gonna bombard you with cliches Irma Take great care of those clients & things\'ll start to move P'
4,'   Geekfest thank you '
4,' ariana was listening to hold up D'
4,'  I was never a fan of Sierra pointy click games and as a kid I found them dull She won\'t read that D'
4,'  abhii abhi bro ur addicted to Twitter nowdays D'
4,'  screentrace '
4,'   I love it D'
4,' Great day at POW Airsoft on Sunday with the team the reapers tribe airsoft  airsoft m4 gun… '
4,' Thank you for 3k Subscribers '
4,'  harv3y wow thanks  laugh at the poor and needy'
4,' goodnight I love taemin and taemin only he\'s the only person who makes me this happy I hate everyone else '
4,' Something I drew on my english test D He\'s my first stallion oc I\'m still trying to make a name for him '
4,'   u should watch her new music video It is amazing D BuyStoneColdOniTunes '
4,'  aw thanks so much '
4,'  thanks i didnt see that before '
4,'  VVGoodMorning & HappyHappyTuesday Surely you\'ll give the best which you always do Allah bless you with every success   '
4,' Hi Everybody  My Fotosession in Hungary '
4,'  you\'re just an on the edge type of guy aren\'t you '
4,'    lol these scripted shows Fake relationships also '
4,'  No prob my prayer included asking GOD to reveal to you precisely what HE has set aside specifically for you to do GB ~L '
4,'  Well it took her a loong time to wake up and realize didn\'t it '
4,' HAHAH THANK YOU  '
4,' When you browse thru images and found those which brings memories from past adventures in games  Nostalgia '
4,' Who needs a coach Lol dead ass going and bringing my gf Best events period Time to see some old pals P '
4,'    this was good  '
4,' My new logo  '
4,'  and to me an outlier is on the fringe so it has many layers to the connection in my mind maybe that\'s just me '
4,' Come on WBA '
4,'   Fizzy  Excellent Tell us a bit about yoursleves  Britishbizparty NucleusCoaching'
4,'  4 days for us UK folk D'
4,'  you deserve the world '
4,'  tyn that pizza looks unbelievable Tina So glad you enjoyed it '
4,'  I\'m going to that show too Cool idea '
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,' STRLAUGH whats this cool new thing go to mcdonalds and get me an McRide '
4,' Oh ya you\'re welcome '
4,'   We should stop or we get our Butts kicked by Misha D'
4,'  mae Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  awesome video made me laugh even thou Im a gooner '
4,' We were shooting in L A  TheHills StixProductions Coming Soon '
4,' Michael Jackson legendary dance moves the Inception you\'ll be Shocked D '
4,'  Fly over the Twin Spires for the 142nd running of the  *C   KYDerby'
4,' Jack Gilinsky could follow me today '
4,'  de Forest sames Byee '
4,' I sucked my neighbor\'s cock when my boyfriend wasn\'t home Big cum load  '
4,'  summit analysis when P'
4,'    You wish P they\'ll laugh at you i can say some illiterate jobless hindu youth are campaigning'
4,' Those vibes man they sound so much like summer  Is for sure going to blow up for this D  SoundCloud'
4,' Hmm it is a kind of a week   -|XD'
4,'  Dellvine Maybe next episode p'
4,' Hey carl   Caarl'
4,'  you sure D'
4,'  Thanks Joe I shall do And you too just dm me whenever  I\'ll ride out the wave'
4,' Thank you      for following We will follow back  via '
4,' Showered Shooting new content and camming tonight '
4,'   WhatNow ha Only one way to do it D'
4,' Are they still singing about Wenger D'
4,' i\'m taking it a lil slower with my gf '
4,'  if you want any I have let me know '
4,' please followback me  before  belasnier'
